A,B,C,D,
150000,100
1,0.03,0,0
2,0.09,0,0
3,0.15,0,0
4,0.21,0,0
5,0.27,0,0
6,0.33,0,0
7,0.39,0,0
8,0.45,0,0
9,0.51,0,0
10,0.57,0,0
11,0.63,0,0
12,0.69,0,0
13,0.75,0,0
14,0.81,0,0
15,0.87,0,0
16,0.93,0.000157892,1.08025e-05
17,0.99,0.0120329,0.000943673
18,1.05,0.0617899,0.0063321
19,1.11,0.102807,0.0163511
20,1.17,0.109649,0.028223
21,1.23,0.107915,0.041136
22,1.29,0.11146,0.0558057
23,1.35,0.122221,0.0734227
24,1.41,0.144397,0.096127
25,1.47,0.178359,0.126609
26,1.53,0.229501,0.169097
27,1.59,0.296939,0.228466
28,1.65,0.386663,0.311719
29,1.71,0.500025,0.42735
30,1.77,0.632753,0.584123
31,1.83,0.782703,0.791416
32,1.89,0.938469,1.05653
33,1.95,1.0939,1.38548
34,2.01,1.23517,1.78011
35,2.07,1.35242,2.23839
36,2.13,1.43971,2.75494
37,2.19,1.49209,3.32086
38,2.25,1.51131,3.92592
39,2.31,1.50523,4.5611
40,2.37,1.47146,5.21471
41,2.43,1.41951,5.87756
42,2.49,1.35623,6.54253
43,2.55,1.29014,7.20595
44,2.61,1.22001,7.86316
45,2.67,1.15354,8.51348
46,2.73,1.09218,9.15718
47,2.79,1.0364,9.79515
48,2.85,0.989247,10.4306
49,2.91,0.94821,11.0655
50,2.97,0.913507,11.7028
51,3.03,0.889886,12.3488
52,3.09,0.869269,13.0052
53,3.15,0.855591,13.6765
54,3.21,0.847704,14.3673
55,3.27,0.845149,15.0819
56,3.33,0.847158,15.8248
57,3.39,0.855089,16.6019
58,3.45,0.86587,17.4168
59,3.51,0.880919,18.2751
60,3.57,0.896056,19.1782
61,3.63,0.914736,20.1313
62,3.69,0.933428,21.1364
63,3.75,0.952796,22.1959
64,3.81,0.971007,23.3106
65,3.87,0.991314,24.4846
66,3.93,1.01015,25.7184
67,3.99,1.0258,27.0098
68,4.05,1.04043,28.3593
69,4.11,1.05142,29.7638
70,4.17,1.05991,31.2212
71,4.23,1.0646,32.7276
72,4.29,1.06799,34.2819
73,4.35,1.06933,35.882
74,4.41,1.0667,37.5225
75,4.47,1.06152,39.1997
76,4.53,1.05614,40.9135
77,4.59,1.04926,42.6616
78,4.65,1.0388,44.4378
79,4.71,1.03047,46.2455
80,4.77,1.02158,48.0836
81,4.83,1.0129,49.9522
82,4.89,1.0045,51.8516
83,4.95,0.996345,53.7821
84,5.01,0.989815,55.7468
85,5.07,0.984772,57.7485
86,5.13,0.979748,59.7874
87,5.19,0.97619,61.8667
88,5.25,0.973921,63.9895
89,5.31,0.972839,66.1586
90,5.37,0.972783,68.3769
91,5.43,0.973949,70.6477
92,5.49,0.974921,72.9713
93,5.55,0.976659,75.3502
94,5.61,0.979403,77.7877
95,5.67,0.983423,80.2878
96,5.73,0.98679,82.8499
97,5.79,0.991061,85.4772
98,5.85,0.99493,88.1696
99,5.91,0.998195,90.9267
100,5.97,1.00215,93.7511
