A,B,C,D,
150000,100
1,0.03,0,0
2,0.09,0,0
3,0.15,0,0
4,0.21,0,0
5,0.27,0,0
6,0.33,0,0
7,0.39,0,0
8,0.45,0,0
9,0.51,0,0
10,0.57,0,0
11,0.63,0,0
12,0.69,0,0
13,0.75,0,0
14,0.81,0,0
15,0.87,0,0
16,0.93,4.51119e-06,3.08642e-07
17,0.99,0.00145311,0.000112963
18,1.05,0.0155497,0.00146898
19,1.11,0.0315296,0.00454167
20,1.17,0.034829,0.00831265
21,1.23,0.0327681,0.0122336
22,1.29,0.0338834,0.0166932
23,1.35,0.0395212,0.0223898
24,1.41,0.0509026,0.0303935
25,1.47,0.069606,0.0422892
26,1.53,0.101627,0.0611039
27,1.59,0.151849,0.091464
28,1.65,0.226414,0.140213
29,1.71,0.332369,0.217074
30,1.77,0.472288,0.334089
31,1.83,0.650199,0.50629
32,1.89,0.857669,0.748575
33,1.95,1.0788,1.07298
34,2.01,1.29573,1.48697
35,2.07,1.48752,1.99103
36,2.13,1.63517,2.57771
37,2.19,1.72744,3.2329
38,2.25,1.76498,3.9395
39,2.31,1.74874,4.67744
40,2.37,1.68582,5.42626
41,2.43,1.59543,6.17127
42,2.49,1.48958,6.90162
43,2.55,1.37924,7.61085
44,2.61,1.27002,8.29502
45,2.67,1.16499,8.95178
46,2.73,1.07525,9.5855
47,2.79,0.993832,10.1973
48,2.85,0.926487,10.7924
49,2.91,0.870819,11.3755
50,2.97,0.827098,11.9525
51,3.03,0.795204,12.5298
52,3.09,0.772069,13.1127
53,3.15,0.75693,13.7067
54,3.21,0.751901,14.3194
55,3.27,0.754002,14.9569
56,3.33,0.764054,15.6269
57,3.39,0.779928,16.3357
58,3.45,0.798671,17.0874
59,3.51,0.824128,17.8903
60,3.57,0.851949,18.749
61,3.63,0.884968,19.6711
62,3.69,0.919107,20.6608
63,3.75,0.955324,21.7231
64,3.81,0.987562,22.8567
65,3.87,1.01969,24.0644
66,3.93,1.04729,25.3435
67,3.99,1.07309,26.6945
68,4.05,1.0957,28.1157
69,4.11,1.11154,29.6004
70,4.17,1.12236,31.1438
71,4.23,1.12846,32.7405
72,4.29,1.12923,34.3839
73,4.35,1.12324,36.0646
74,4.41,1.11518,37.7797
75,4.47,1.10377,39.5237
76,4.53,1.08786,41.289
77,4.59,1.07119,43.0736
78,4.65,1.053,44.8741
79,4.71,1.03483,46.6894
80,4.77,1.01662,48.5186
81,4.83,0.999908,50.3632
82,4.89,0.983142,52.2222
83,4.95,0.969724,54.1012
84,5.01,0.957986,56.0026
85,5.07,0.949131,57.9319
86,5.13,0.942438,59.8932
87,5.19,0.938338,61.8919
88,5.25,0.936846,63.9338
89,5.31,0.937172,66.0234
90,5.37,0.939976,68.1669
91,5.43,0.945207,70.3707
92,5.49,0.952312,72.6404
93,5.55,0.95925,74.977
94,5.61,0.967753,77.3854
95,5.67,0.977102,79.8695
96,5.73,0.987222,82.4326
97,5.79,0.996316,85.0739
98,5.85,1.00378,87.7903
99,5.91,1.01348,90.5896
100,5.97,1.02007,93.4645
