A,B,C,D,
150000,100
1,0.03,0,0
2,0.09,0,0
3,0.15,0,0
4,0.21,0,0
5,0.27,0,0
6,0.33,0,0
7,0.39,0,0
8,0.45,0,0
9,0.51,0,0
10,0.57,0,0
11,0.63,0,0
12,0.69,0,0
13,0.75,0,0
14,0.81,0,0
15,0.87,0,0
16,0.93,0.000390218,2.66975e-05
17,0.99,0.0194338,0.00153333
18,1.05,0.0857241,0.00900895
19,1.11,0.132288,0.0219009
20,1.17,0.141232,0.0371923
21,1.23,0.140087,0.0539549
22,1.29,0.14346,0.0728364
23,1.35,0.15694,0.0954579
24,1.41,0.181658,0.124021
25,1.47,0.219969,0.161614
26,1.53,0.273652,0.212276
27,1.59,0.344549,0.281164
28,1.65,0.433427,0.374485
29,1.71,0.542003,0.499824
30,1.77,0.669764,0.665766
31,1.83,0.805788,0.879174
32,1.89,0.945973,1.1464
33,1.95,1.08617,1.47303
34,2.01,1.2111,1.85998
35,2.07,1.31161,2.30443
36,2.13,1.38288,2.80058
37,2.19,1.43226,3.34382
38,2.25,1.45047,3.92451
39,2.31,1.4445,4.53407
40,2.37,1.41563,5.16287
41,2.43,1.37401,5.80449
42,2.49,1.32368,6.45349
43,2.55,1.26318,7.10305
44,2.61,1.20636,7.75292
45,2.67,1.14869,8.40049
46,2.73,1.09425,9.04541
47,2.79,1.04388,9.68798
48,2.85,0.999422,10.3299
49,2.91,0.964582,10.9759
50,2.97,0.935623,11.6285
51,3.03,0.911792,12.2905
52,3.09,0.892352,12.9643
53,3.15,0.879481,13.6544
54,3.21,0.873028,14.3657
55,3.27,0.870778,15.102
56,3.33,0.870922,15.8658
57,3.39,0.875394,16.6613
58,3.45,0.883298,17.4927
59,3.51,0.894666,18.3643
60,3.57,0.908151,19.2796
61,3.63,0.921892,20.2402
62,3.69,0.938001,21.2502
63,3.75,0.95402,22.3111
64,3.81,0.970931,23.4256
65,3.87,0.986916,24.5945
66,3.93,1.00266,25.8191
67,3.99,1.01781,27.1004
68,4.05,1.02993,28.4363
69,4.11,1.03883,29.824
70,4.17,1.04649,31.263
71,4.23,1.05187,32.7513
72,4.29,1.05459,34.2861
73,4.35,1.05575,35.8659
74,4.41,1.0539,37.4867
75,4.47,1.05153,39.1482
76,4.53,1.04734,40.8477
77,4.59,1.04244,42.5845
78,4.65,1.03571,44.3554
79,4.71,1.02786,46.1585
80,4.77,1.01998,47.9937
81,4.83,1.01396,49.8643
82,4.89,1.00687,51.7682
83,4.95,1.00077,53.7072
84,5.01,0.995537,55.6832
85,5.07,0.99041,57.6964
86,5.13,0.985715,59.7478
87,5.19,0.982567,61.8407
88,5.25,0.98063,63.978
89,5.31,0.978575,66.1599
90,5.37,0.97863,68.3915
91,5.43,0.979429,70.6752
92,5.49,0.979863,73.0106
93,5.55,0.981435,75.4011
94,5.61,0.984268,77.8507
95,5.67,0.986636,80.359
96,5.73,0.988642,82.9258
97,5.79,0.99221,85.5562
98,5.85,0.995033,88.2489
99,5.91,0.997753,91.0047
100,5.97,1.00154,93.8275
