A,B,C,D,
1,0.03,0,0
2,0.09,0,0
3,0.15,0,0
4,0.21,0,0
5,0.27,0,0
6,0.33,0,0
7,0.39,0,0
8,0.45,0,0
9,0.51,0,0
10,0.57,0,0
11,0.63,0,0
12,0.69,0,0
13,0.75,0,0
14,0.81,0,0
15,0.87,0,0
16,0.93,0.000930297,7.57716e-05
17,0.99,0.0458079,0.00430355
18,1.05,0.195082,0.0245562
19,1.11,0.289104,0.0580971
20,1.17,0.290228,0.0955059
21,1.23,0.270854,0.134089
22,1.29,0.261286,0.175029
23,1.35,0.26859,0.221118
24,1.41,0.295801,0.276487
25,1.47,0.33898,0.345454
26,1.53,0.40058,0.43374
27,1.59,0.480098,0.548013
28,1.65,0.577424,0.696019
29,1.71,0.690239,0.886042
30,1.77,0.814615,1.12632
31,1.83,0.941845,1.42327
32,1.89,1.06584,1.78171
33,1.95,1.17791,2.2034
34,2.01,1.26923,2.68616
35,2.07,1.34122,3.22721
36,2.13,1.38217,3.81757
37,2.19,1.39881,4.44917
38,2.25,1.39489,5.11398
39,2.31,1.36845,5.80143
40,2.37,1.32828,6.50382
41,2.43,1.27844,7.21452
42,2.49,1.22735,7.93092
43,2.55,1.17372,8.64943
44,2.61,1.12101,9.36835
45,2.67,1.07228,10.088
46,2.73,1.02933,10.8102
47,2.79,0.992399,11.5374
48,2.85,0.960201,12.2717
49,2.91,0.93573,13.0176
50,2.97,0.914403,13.777
51,3.03,0.899368,14.5543
52,3.09,0.889833,15.3542
53,3.15,0.886548,16.1823
54,3.21,0.88488,17.0407
55,3.27,0.887477,17.934
56,3.33,0.893398,18.8667
57,3.39,0.902046,19.8426
58,3.45,0.913444,20.8661
59,3.51,0.926345,21.9405
60,3.57,0.94107,23.0696
61,3.63,0.955493,24.2549
62,3.69,0.970359,25.4987
63,3.75,0.98371,26.801
64,3.81,0.997135,28.1637
65,3.87,1.00961,29.5871
66,3.93,1.02262,31.074
67,3.99,1.03189,32.6206
68,4.05,1.0396,34.2258
69,4.11,1.04376,35.8857
70,4.17,1.04694,37.5995
71,4.23,1.04817,39.3651
72,4.29,1.04811,41.181
73,4.35,1.04616,43.0446
74,4.41,1.04234,44.9529
75,4.47,1.03747,46.9044
76,4.53,1.03173,48.8976
77,4.59,1.02442,50.9293
78,4.65,1.01891,53.0034
79,4.71,1.01191,55.1167
80,4.77,1.00611,57.2717
81,4.83,1.00078,59.4696
82,4.89,0.995915,61.7115
83,4.95,0.991243,63.998
84,5.01,0.987356,66.331
85,5.07,0.985,68.7146
86,5.13,0.982912,71.1497
87,5.19,0.981769,73.6392
88,5.25,0.982541,76.1886
89,5.31,0.982257,78.7959
90,5.37,0.983387,81.4655
91,5.43,0.984951,84.1994
92,5.49,0.987471,87.0013
93,5.55,0.988989,89.8691
94,5.61,0.991275,92.806
95,5.67,0.994242,95.8151
96,5.73,0.996448,98.8949
97,5.79,0.998794,102.047
98,5.85,1.0014,105.273
99,5.91,1.00321,108.572
100,5.97,1.00474,111.943
