A,B,C,D,
1,0.03,0,0
2,0.09,0,0
3,0.15,0,0
4,0.21,0,0
5,0.27,0,0
6,0.33,0,0
7,0.39,0,0
8,0.45,0,0
9,0.51,0,0
10,0.57,0,0
11,0.63,0,0
12,0.69,0,0
13,0.75,0,0
14,0.81,0,0
15,0.87,0,0
16,0.93,0.00050399,4.10494e-05
17,0.99,0.0333912,0.00312284
18,1.05,0.168945,0.020662
19,1.11,0.262783,0.0511492
20,1.17,0.263344,0.0850929
21,1.23,0.240328,0.119328
22,1.29,0.228825,0.155181
23,1.35,0.234395,0.195402
24,1.41,0.256988,0.243507
25,1.47,0.300922,0.30473
26,1.53,0.360381,0.384157
27,1.59,0.442026,0.489368
28,1.65,0.541809,0.628245
29,1.71,0.663068,0.810787
30,1.77,0.79602,1.04558
31,1.83,0.939523,1.3418
32,1.89,1.07957,1.70486
33,1.95,1.20717,2.13701
34,2.01,1.30983,2.63522
35,2.07,1.38733,3.19487
36,2.13,1.43501,3.8078
37,2.19,1.45312,4.46392
38,2.25,1.44376,5.15203
39,2.31,1.41112,5.86092
40,2.37,1.36198,6.58113
41,2.43,1.30646,7.30741
42,2.49,1.24527,8.03427
43,2.55,1.18176,8.7577
44,2.61,1.12124,9.47676
45,2.67,1.06643,10.1925
46,2.73,1.01838,10.907
47,2.79,0.97658,11.6227
48,2.85,0.942726,12.3435
49,2.91,0.916055,13.0738
50,2.97,0.894671,13.8168
51,3.03,0.878235,14.5758
52,3.09,0.868571,15.3566
53,3.15,0.866088,16.1656
54,3.21,0.865847,17.0055
55,3.27,0.868827,17.8801
56,3.33,0.877569,18.7962
57,3.39,0.889187,19.7582
58,3.45,0.903159,20.7702
59,3.51,0.918362,21.8354
60,3.57,0.935862,22.9582
61,3.63,0.953557,24.1411
62,3.69,0.972323,25.3874
63,3.75,0.988459,26.696
64,3.81,1.0046,28.0689
65,3.87,1.0209,29.5083
66,3.93,1.03308,31.0103
67,3.99,1.0432,32.5738
68,4.05,1.05187,34.198
69,4.11,1.05611,35.8775
70,4.17,1.05981,37.6124
71,4.23,1.05939,39.3969
72,4.29,1.05815,41.2302
73,4.35,1.05415,43.108
74,4.41,1.04858,45.0278
75,4.47,1.04201,46.9879
76,4.53,1.03492,48.9871
77,4.59,1.02696,51.024
78,4.65,1.01815,53.0965
79,4.71,1.01094,55.2077
80,4.77,1.00384,57.3579
81,4.83,0.995362,59.5439
82,4.89,0.989498,61.7713
83,4.95,0.984356,64.0419
84,5.01,0.981292,66.3606
85,5.07,0.977866,68.7269
86,5.13,0.976167,71.1453
87,5.19,0.976293,73.621
88,5.25,0.975148,76.1512
89,5.31,0.977901,78.7469
90,5.37,0.978573,81.4035
91,5.43,0.981665,84.1283
92,5.49,0.985167,86.9236
93,5.55,0.988406,89.7897
94,5.61,0.99156,92.7274
95,5.67,0.994568,95.7375
96,5.73,0.997682,98.8212
97,5.79,1.00104,101.98
98,5.85,1.00373,105.214
99,5.91,1.00656,108.524
100,5.97,1.00849,111.908
