A,B,C,D,
1,0.03,0,0
2,0.09,0,0
3,0.15,0,0
4,0.21,0,0
5,0.27,0,0
6,0.33,0,0
7,0.39,0,0
8,0.45,0,0
9,0.51,0,0
10,0.57,0,0
11,0.63,0,0
12,0.69,0,0
13,0.75,0,0
14,0.81,0,0
15,0.87,0,0
16,0.93,0,0
17,0.99,0.0112835,0.00119969
18,1.05,0.224894,0.0280961
19,1.11,0.45908,0.0894526
20,1.17,0.369315,0.144291
21,1.23,0.24035,0.183733
22,1.29,0.173428,0.215037
23,1.35,0.148502,0.244393
24,1.41,0.149796,0.276694
25,1.47,0.176009,0.317947
26,1.53,0.227778,0.375779
27,1.59,0.30742,0.460074
28,1.65,0.423995,0.585272
29,1.71,0.578627,0.76878
30,1.77,0.773671,1.03166
31,1.83,1.00077,1.39516
32,1.89,1.23477,1.87353
33,1.95,1.45462,2.47342
34,2.01,1.62346,3.18478
35,2.07,1.73598,3.99152
36,2.13,1.77607,4.86543
37,2.19,1.7492,5.7753
38,2.25,1.67581,6.6954
39,2.31,1.56352,7.60024
40,2.37,1.4363,8.4752
41,2.43,1.30958,9.31386
42,2.49,1.18941,10.1136
43,2.55,1.08585,10.8794
44,2.61,0.99537,11.6148
45,2.67,0.920931,12.3268
46,2.73,0.863783,13.025
47,2.79,0.817128,13.7148
48,2.85,0.78727,14.4083
49,2.91,0.767648,15.1133
50,2.97,0.757049,15.8375
51,3.03,0.755104,16.5893
52,3.09,0.75898,17.3753
53,3.15,0.770184,18.2041
54,3.21,0.785996,19.0824
55,3.27,0.809868,20.0216
56,3.33,0.835274,21.0261
57,3.39,0.867831,22.1077
58,3.45,0.902311,23.2724
59,3.51,0.938074,24.5258
60,3.57,0.976414,25.8754
61,3.63,1.01204,27.3216
62,3.69,1.04433,28.8638
63,3.75,1.07628,30.5052
64,3.81,1.10161,32.2394
65,3.87,1.11928,34.0574
66,3.93,1.13358,35.9561
67,3.99,1.13973,37.9239
68,4.05,1.1391,39.9502
69,4.11,1.13271,42.0252
70,4.17,1.12137,44.1399
71,4.23,1.10625,46.2866
72,4.29,1.08892,48.46
73,4.35,1.06781,50.6513
74,4.41,1.04595,52.8573
75,4.47,1.02408,55.0764
76,4.53,1.00306,57.3087
77,4.59,0.982791,59.5542
78,4.65,0.966918,61.8216
79,4.71,0.952287,64.1126
80,4.77,0.941264,66.4352
81,4.83,0.93288,68.7954
82,4.89,0.929257,71.2052
83,4.95,0.927426,73.6696
84,5.01,0.927836,76.1953
85,5.07,0.931617,78.7923
86,5.13,0.938062,81.4696
87,5.19,0.947124,84.2363
88,5.25,0.95826,87.1007
89,5.31,0.968492,90.0622
90,5.37,0.979954,93.1268
91,5.43,0.991954,96.2987
92,5.49,1.00321,99.5778
93,5.55,1.01472,102.967
94,5.61,1.02313,106.46
95,5.67,1.03153,110.056
96,5.73,1.0378,113.751
97,5.79,1.04134,117.537
98,5.85,1.04272,121.407
99,5.91,1.04295,125.358
100,5.97,1.04219,129.386
