A,B,C,D,
1,0.03,0,0
2,0.09,0,0
3,0.15,0,0
4,0.21,0,0
5,0.27,0,0
6,0.33,0,0
7,0.39,0,0
8,0.45,0,0
9,0.51,0,0
10,0.57,0,0
11,0.63,0,0
12,0.69,0,0
13,0.75,0,0
14,0.81,0,0
15,0.87,0,0
16,0.93,0.000174339,1.6358e-05
17,0.99,0.0394213,0.00420772
18,1.05,0.279743,0.0376639
19,1.11,0.444611,0.0970866
20,1.17,0.40561,0.157314
21,1.23,0.334163,0.212151
22,1.29,0.288175,0.264167
23,1.35,0.273438,0.31822
24,1.41,0.288227,0.380373
25,1.47,0.325433,0.456647
26,1.53,0.386788,0.554852
27,1.59,0.471531,0.684145
28,1.65,0.579218,0.855178
29,1.71,0.711026,1.08068
30,1.77,0.858219,1.37229
31,1.83,1.01217,1.73992
32,1.89,1.1622,2.19018
33,1.95,1.28966,2.72204
34,2.01,1.39409,3.33289
35,2.07,1.46399,4.01324
36,2.13,1.49547,4.74909
37,2.19,1.4901,5.52417
38,2.25,1.45804,6.32471
39,2.31,1.40607,7.13843
40,2.37,1.33926,7.95427
41,2.43,1.26776,8.76615
42,2.49,1.19391,9.56895
43,2.55,1.12531,10.3625
44,2.61,1.06236,11.1474
45,2.67,1.00976,11.9281
46,2.73,0.962078,12.7057
47,2.79,0.925286,13.4869
48,2.85,0.895153,14.2754
49,2.91,0.87291,15.0771
50,2.97,0.859233,15.899
51,3.03,0.850691,16.746
52,3.09,0.847107,17.6232
53,3.15,0.849205,18.5371
54,3.21,0.85465,19.4921
55,3.27,0.865275,20.4955
56,3.33,0.877806,21.5512
57,3.39,0.893776,22.6651
58,3.45,0.913186,23.8439
59,3.51,0.935076,25.0933
60,3.57,0.956328,26.4151
61,3.63,0.977495,27.812
62,3.69,0.997,29.2842
63,3.75,1.0162,30.834
64,3.81,1.03355,32.4611
65,3.87,1.0486,34.1643
66,3.93,1.06057,35.9407
67,3.99,1.06951,37.7873
68,4.05,1.07329,39.6965
69,4.11,1.07419,41.6644
70,4.17,1.07371,43.6892
71,4.23,1.06958,45.7647
72,4.29,1.06178,47.8839
73,4.35,1.05367,50.0462
74,4.41,1.04427,52.2487
75,4.47,1.03372,54.4886
76,4.53,1.02376,56.767
77,4.59,1.0135,59.0827
78,4.65,1.00318,61.4351
79,4.71,0.99407,63.8267
80,4.77,0.985841,66.2593
81,4.83,0.979039,68.7362
82,4.89,0.973395,71.2605
83,4.95,0.970062,73.8382
84,5.01,0.967508,76.4718
85,5.07,0.967317,79.1684
86,5.13,0.967989,81.9311
87,5.19,0.969883,84.7643
88,5.25,0.972081,87.67
89,5.31,0.974769,90.6506
90,5.37,0.980102,93.7157
91,5.43,0.984174,96.8627
92,5.49,0.98796,100.092
93,5.55,0.99329,103.41
94,5.61,0.998917,106.82
95,5.67,1.00365,110.319
96,5.73,1.00815,113.908
97,5.79,1.01101,117.584
98,5.85,1.01314,121.344
99,5.91,1.01569,125.192
100,5.97,1.01646,129.12
