A,B,C,D,
1,0.03,0,0
2,0.09,0,0
3,0.15,0,0
4,0.21,0,0
5,0.27,0,0
6,0.33,0,0
7,0.39,0,0
8,0.45,0,0
9,0.51,0,0
10,0.57,0,0
11,0.63,0,0
12,0.69,0,0
13,0.75,0,0
14,0.81,0,0
15,0.87,0,0
16,0.93,0.000389795,3.65741e-05
17,0.99,0.0506105,0.00541759
18,1.05,0.296873,0.0409225
19,1.11,0.458187,0.10216
20,1.17,0.426335,0.165465
21,1.23,0.358156,0.224239
22,1.29,0.318193,0.281673
23,1.35,0.308136,0.342585
24,1.41,0.322755,0.412183
25,1.47,0.361533,0.496918
26,1.53,0.422483,0.604186
27,1.59,0.506577,0.743089
28,1.65,0.613242,0.924168
29,1.71,0.73484,1.15722
30,1.77,0.869806,1.45277
31,1.83,1.0079,1.81885
32,1.89,1.13962,2.26036
33,1.95,1.25581,2.77826
34,2.01,1.34506,3.36763
35,2.07,1.40471,4.02043
36,2.13,1.43935,4.72866
37,2.19,1.43834,5.47683
38,2.25,1.41024,6.25112
39,2.31,1.36718,7.04233
40,2.37,1.3137,7.8426
41,2.43,1.25437,8.64591
42,2.49,1.19216,9.44754
43,2.55,1.13007,10.2445
44,2.61,1.07386,11.0378
45,2.67,1.02295,11.8287
46,2.73,0.981444,12.622
47,2.79,0.946552,13.4211
48,2.85,0.917808,14.2296
49,2.91,0.897665,15.054
50,2.97,0.882475,15.8982
51,3.03,0.871225,16.7657
52,3.09,0.867035,17.6635
53,3.15,0.867146,18.5966
54,3.21,0.870952,19.5699
55,3.27,0.878537,20.5887
56,3.33,0.888922,21.6577
57,3.39,0.902283,22.7822
58,3.45,0.918239,23.9675
59,3.51,0.935899,25.218
60,3.57,0.95345,26.5359
61,3.63,0.971779,27.9246
62,3.69,0.991415,29.3886
63,3.75,1.00824,30.9262
64,3.81,1.02296,32.5366
65,3.87,1.03486,34.2175
66,3.93,1.04583,35.9693
67,3.99,1.05369,37.7885
68,4.05,1.05975,39.6736
69,4.11,1.06276,41.6205
70,4.17,1.06191,43.6231
71,4.23,1.05871,45.6775
72,4.29,1.05505,47.7833
73,4.35,1.04875,49.9355
74,4.41,1.04185,52.1329
75,4.47,1.03373,54.3729
76,4.53,1.02501,56.654
77,4.59,1.01687,58.9774
78,4.65,1.00767,61.3403
79,4.71,0.999298,63.7445
80,4.77,0.993369,66.1956
81,4.83,0.987338,68.6936
82,4.89,0.98216,71.2406
83,4.95,0.977709,73.8386
84,5.01,0.97496,76.4926
85,5.07,0.973808,79.2072
86,5.13,0.973854,81.9866
87,5.19,0.974616,84.8337
88,5.25,0.976015,87.7511
89,5.31,0.978974,90.7446
90,5.37,0.980688,93.8116
91,5.43,0.984757,96.9604
92,5.49,0.988713,100.192
93,5.55,0.992826,103.509
94,5.61,0.996013,106.908
95,5.67,0.99993,110.395
96,5.73,1.00443,113.971
97,5.79,1.00692,117.632
98,5.85,1.00933,121.378
99,5.91,1.01123,125.208
100,5.97,1.01299,129.124
