# Time-averaged data for fix 9
# TimeStep c_msd[4]
58300 198.274
58400 198.614
58500 198.836
58600 199.028
58700 199.253
58800 199.524
58900 199.86
59000 200.271
59100 200.624
59200 200.763
59300 200.689
59400 200.552
59500 200.558
59600 200.823
59700 201.323
59800 201.954
59900 202.603
60000 203.132
60100 203.447
60200 203.511
60300 203.461
60400 203.54
60500 203.876
60600 204.348
60700 204.736
60800 205.032
60900 205.34
61000 205.671
61100 205.963
61200 206.202
61300 206.457
61400 206.812
61500 207.214
61600 207.534
61700 207.742
61800 207.899
61900 208.094
62000 208.404
62100 208.811
62200 209.214
62300 209.586
62400 210.021
62500 210.598
62600 211.295
62700 211.955
62800 212.505
62900 212.956
63000 213.304
63100 213.597
63200 213.848
63300 214.069
63400 214.371
63500 214.834
63600 215.474
63700 216.158
63800 216.656
63900 216.978
64000 217.307
64100 217.746
64200 218.328
64300 219.029
64400 219.816
64500 220.483
64600 220.871
64700 221.096
64800 221.323
64900 221.614
65000 221.967
65100 222.283
65200 222.481
65300 222.659
65400 222.929
65500 223.347
65600 223.881
65700 224.464
65800 225.023
65900 225.549
66000 225.951
66100 226.186
66200 226.376
66300 226.793
66400 227.534
66500 228.457
66600 229.326
66700 230.037
66800 230.646
66900 231.177
67000 231.628
67100 232.092
67200 232.689
67300 233.361
67400 233.976
67500 234.521
67600 234.967
67700 235.258
67800 235.477
67900 235.813
68000 236.318
68100 236.876
68200 237.322
68300 237.591
68400 237.725
68500 237.845
68600 238.076
68700 238.466
68800 239.045
68900 239.793
69000 240.572
69100 241.254
69200 241.768
69300 242.097
69400 242.29
69500 242.442
69600 242.593
69700 242.743
69800 242.923
69900 243.233
70000 243.768
70100 244.473
70200 245.232
70300 245.978
70400 246.602
70500 247.036
70600 247.338
70700 247.643
70800 248.059
70900 248.587
71000 249.15
71100 249.667
71200 250.132
71300 250.535
71400 250.895
71500 251.305
71600 251.759
71700 252.188
71800 252.56
71900 252.969
72000 253.408
72100 253.834
72200 254.222
72300 254.553
72400 254.841
72500 255.077
72600 255.268
72700 255.429
72800 255.538
72900 255.633
73000 255.848
73100 256.288
73200 256.906
73300 257.585
73400 258.224
73500 258.771
73600 259.247
73700 259.627
73800 259.937
73900 260.367
74000 261.055
74100 261.862
74200 262.608
74300 263.222
74400 263.761
74500 264.289
74600 264.884
74700 265.552
74800 266.169
74900 266.602
75000 266.892
75100 267.272
75200 267.952
75300 268.849
75400 269.602
75500 269.995
75600 270.119
75700 270.288
75800 270.732
75900 271.48
76000 272.34
76100 273.021
76200 273.377
76300 273.609
76400 274.045
76500 274.81
76600 275.754
76700 276.54
76800 276.957
76900 277.176
77000 277.469
77100 277.942
77200 278.517
77300 279.147
77400 279.848
77500 280.576
77600 281.239
77700 281.821
77800 282.376
77900 282.916
78000 283.429
78100 283.902
78200 284.322
78300 284.663
78400 284.996
78500 285.403
78600 285.967
78700 286.626
78800 287.16
78900 287.404
79000 287.379
79100 287.334
79200 287.538
79300 288.112
79400 288.9
79500 289.614
79600 290.042
79700 290.189
79800 290.229
79900 290.366
80000 290.731
80100 291.24
80200 291.722
80300 292.117
80400 292.45
80500 292.789
80600 293.136
80700 293.454
80800 293.731
80900 293.995
81000 294.324
81100 294.761
81200 295.268
81300 295.734
81400 296.048
81500 296.187
81600 296.2
81700 296.186
81800 296.249
81900 296.479
82000 296.901
82100 297.426
82200 297.925
82300 298.294
82400 298.57
82500 298.843
82600 299.185
82700 299.6
82800 300.017
82900 300.344
83000 300.663
83100 301.108
83200 301.684
83300 302.309
83400 302.895
83500 303.365
83600 303.729
83700 304.018
83800 304.186
83900 304.224
84000 304.282
84100 304.545
84200 305.04
84300 305.599
84400 306.082
84500 306.481
84600 306.867
84700 307.259
84800 307.663
84900 308.074
85000 308.45
85100 308.785
85200 309.143
85300 309.611
85400 310.261
85500 311.039
85600 311.758
85700 312.258
85800 312.592
85900 312.894
86000 313.184
86100 313.423
86200 313.682
86300 314.104
86400 314.714
86500 315.366
86600 315.877
86700 316.185
86800 316.3
86900 316.199
87000 315.896
87100 315.508
87200 315.206
87300 315.113
87400 315.25
87500 315.559
87600 315.935
87700 316.273
87800 316.508
87900 316.677
88000 316.942
88100 317.43
88200 318.104
88300 318.781
88400 319.259
88500 319.371
88600 319.14
88700 318.814
88800 318.676
88900 318.869
89000 319.382
89100 320.112
89200 320.92
89300 321.625
89400 322.11
89500 322.44
89600 322.777
89700 323.248
89800 323.937
89900 324.831
90000 325.779
90100 326.577
90200 327.207
90300 327.793
90400 328.438
90500 329.138
90600 329.778
90700 330.261
90800 330.612
90900 330.892
91000 331.075
91100 331.099
91200 330.998
91300 330.899
91400 330.934
91500 331.178
91600 331.617
91700 332.214
91800 332.929
91900 333.638
92000 334.349
92100 335.167
92200 336.035
92300 336.775
92400 337.395
92500 337.984
92600 338.643
92700 339.375
92800 340.042
92900 340.575
93000 341.014
93100 341.509
93200 342.103
93300 342.701
93400 343.205
93500 343.598
93600 343.974
93700 344.432
93800 345.024
93900 345.703
94000 346.351
94100 346.941
94200 347.552
94300 348.206
94400 348.852
94500 349.454
94600 349.985
94700 350.37
94800 350.555
94900 350.603
95000 350.685
95100 350.994
95200 351.526
95300 352.04
95400 352.406
95500 352.672
95600 352.87
95700 352.939
95800 352.937
95900 353.059
96000 353.423
96100 353.858
96200 354.156
96300 354.333
96400 354.546
96500 354.865
96600 355.237
96700 355.577
96800 355.911
96900 356.373
97000 357.053
97100 357.895
97200 358.693
97300 359.286
97400 359.658
97500 359.862
97600 359.941
97700 360.056
97800 360.408
97900 361.008
98000 361.696
98100 362.323
98200 362.8
98300 363.078
98400 363.291
98500 363.604
98600 364.049
98700 364.484
98800 364.823
98900 365.097
99000 365.375
99100 365.71
99200 366.15
99300 366.705
99400 367.327
99500 367.927
99600 368.474
99700 368.987
99800 369.541
99900 370.12
100000 370.643
100100 371.07
100200 371.471
100300 371.968
100400 372.583
100500 373.247
100600 373.912
100700 374.506
100800 375.05
100900 375.598
101000 376.177
101100 376.774
101200 377.27
101300 377.591
101400 377.807
101500 378.112
101600 378.636
101700 379.338
101800 380.069
101900 380.747
102000 381.386
102100 381.981
102200 382.499
102300 382.913
102400 383.212
102500 383.435
102600 383.687
102700 384.062
102800 384.57
102900 385.113
103000 385.598
103100 385.949
103200 386.166
103300 386.386
103400 386.714
103500 387.131
103600 387.551
103700 387.97
103800 388.529
103900 389.322
104000 390.313
104100 391.37
104200 392.304
104300 392.995
104400 393.444
104500 393.731
104600 393.978
104700 394.342
104800 394.978
104900 395.867
105000 396.783
105100 397.48
105200 397.952
105300 398.313
105400 398.596
105500 398.696
105600 398.567
105700 398.386
105800 398.329
105900 398.4
106000 398.562
106100 398.777
106200 399.003
106300 399.226
106400 399.437
106500 399.575
106600 399.627
106700 399.644
106800 399.723
106900 399.959
107000 400.345
107100 400.802
107200 401.186
107300 401.332
107400 401.277
107500 401.209
107600 401.26
107700 401.375
107800 401.494
107900 401.601
108000 401.728
108100 401.888
108200 402.076
108300 402.38
108400 402.961
108500 403.731
108600 404.415
108700 404.922
108800 405.302
108900 405.67
109000 406.161
109100 406.692
109200 407.084
109300 407.266
109400 407.296
109500 407.22
109600 407.119
109700 407.153
109800 407.432
109900 407.897
110000 408.373
110100 408.759
110200 409.071
110300 409.324
110400 409.509
110500 409.613
110600 409.715
110700 409.981
110800 410.418
110900 410.907
111000 411.286
111100 411.495
111200 411.561
111300 411.55
111400 411.461
111500 411.311
111600 411.269
111700 411.582
111800 412.296
111900 413.211
112000 414.111
112100 414.892
112200 415.577
112300 416.164
112400 416.656
112500 417.1
112600 417.495
112700 417.805
112800 418.069
112900 418.382
113000 418.854
113100 419.503
113200 420.277
113300 421.163
113400 422.057
113500 422.819
113600 423.325
113700 423.716
113800 424.131
113900 424.574
114000 425.001
114100 425.373
114200 425.744
114300 426.264
114400 426.998
114500 427.817
114600 428.49
114700 428.879
114800 428.974
114900 428.919
115000 428.93
115100 429.176
115200 429.689
115300 430.342
115400 431.012
115500 431.656
115600 432.269
115700 432.801
115800 433.19
115900 433.517
116000 433.979
116100 434.772
116200 435.871
116300 437.109
116400 438.264
116500 439.225
116600 439.91
116700 440.312
116800 440.543
116900 440.743
117000 441.013
117100 441.461
117200 442.081
117300 442.743
117400 443.374
117500 444.039
117600 444.77
117700 445.475
117800 445.963
117900 446.176
118000 446.302
118100 446.522
118200 446.826
118300 447.204
118400 447.727
118500 448.375
118600 448.983
118700 449.348
118800 449.484
118900 449.588
119000 449.778
119100 450.177
119200 450.889
119300 451.871
119400 452.94
119500 453.813
119600 454.349
119700 454.684
119800 455.079
119900 455.695
120000 456.471
120100 457.249
120200 457.9
120300 458.324
120400 458.565
120500 458.804
120600 459.193
120700 459.76
120800 460.436
120900 461.187
121000 461.957
121100 462.661
121200 463.264
121300 463.765
121400 464.161
121500 464.451
121600 464.649
121700 464.838
121800 465.16
121900 465.667
122000 466.27
122100 466.783
122200 467.056
122300 467.094
122400 467.089
122500 467.299
122600 467.793
122700 468.499
122800 469.332
122900 470.199
123000 471
123100 471.688
123200 472.258
123300 472.721
123400 473.061
123500 473.251
123600 473.347
123700 473.472
123800 473.67
123900 473.915
124000 474.277
124100 474.872
124200 475.66
124300 476.481
124400 477.154
124500 477.485
124600 477.473
124700 477.361
124800 477.312
124900 477.34
125000 477.484
125100 477.76
125200 478.118
125300 478.544
125400 479.06
125500 479.575
125600 479.966
125700 480.385
125800 481.133
125900 482.263
126000 483.436
126100 484.314
126200 484.956
126300 485.49
126400 485.922
126500 486.222
126600 486.477
126700 486.868
126800 487.427
126900 488.034
127000 488.562
127100 488.969
127200 489.372
127300 489.93
127400 490.68
127500 491.467
127600 492.121
127700 492.656
127800 493.169
127900 493.689
128000 494.149
128100 494.5
128200 494.713
128300 494.788
128400 494.854
128500 495.042
128600 495.405
128700 495.953
128800 496.585
128900 497.159
129000 497.64
129100 498.135
129200 498.731
129300 499.398
129400 500.155
129500 501.085
129600 502.189
129700 503.214
129800 503.91
129900 504.316
130000 504.628
130100 505.029
130200 505.578
130300 506.235
130400 506.944
130500 507.624
130600 508.2
130700 508.683
130800 509.177
130900 509.716
131000 510.225
131100 510.687
131200 511.124
131300 511.495
131400 511.731
131500 511.87
131600 512.038
131700 512.361
131800 512.869
131900 513.428
132000 513.915
132100 514.329
132200 514.703
132300 515.008
132400 515.193
132500 515.312
132600 515.458
132700 515.614
132800 515.759
132900 515.949
133000 516.26
133100 516.731
133200 517.289
133300 517.905
133400 518.555
133500 519.135
133600 519.493
133700 519.604
133800 519.708
133900 520.11
134000 520.941
134100 522.121
134200 523.372
134300 524.462
134400 525.286
134500 525.782
134600 525.995
134700 526.207
134800 526.656
134900 527.327
135000 528.031
135100 528.638
135200 529.141
135300 529.555
135400 529.881
135500 530.178
135600 530.531
135700 530.918
135800 531.248
135900 531.441
136000 531.494
136100 531.528
136200 531.674
136300 531.934
