A,B,
44800 50.6275
44900 50.8845
45000 51.0582
45100 51.1551
45200 51.2044
45300 51.2575
45400 51.3437
45500 51.4585
45600 51.5782
45700 51.6853
45800 51.7991
45900 51.9468
46000 52.1336
46100 52.3245
46200 52.4712
46300 52.583
46400 52.708
46500 52.8675
46600 53.0297
46700 53.1398
46800 53.1871
46900 53.2111
47000 53.2621
47100 53.3791
47200 53.5665
47300 53.7986
47400 54.0304
47500 54.2502
47600 54.4988
47700 54.8031
47800 55.1305
47900 55.451
48000 55.738
48100 55.9822
48200 56.2223
48300 56.4687
48400 56.703
48500 56.9091
48600 57.0644
48700 57.1582
48800 57.2276
48900 57.3144
49000 57.4287
49100 57.5322
49200 57.5895
49300 57.6215
49400 57.6881
49500 57.8172
49600 57.9937
49700 58.1938
49800 58.3857
49900 58.5383
50000 58.6414
50100 58.6936
50200 58.7126
50300 58.7268
50400 58.7701
50500 58.8725
50600 59.0338
50700 59.2348
50800 59.4413
50900 59.6298
51000 59.7805
51100 59.8659
51200 59.8995
51300 59.9262
51400 59.9958
51500 60.1297
51600 60.2919
51700 60.4269
51800 60.5439
51900 60.6944
52000 60.8853
52100 61.0696
52200 61.2159
52300 61.3267
52400 61.4236
52500 61.5315
52600 61.6703
52700 61.8513
52800 62.0791
52900 62.3441
53000 62.6103
53100 62.8474
53200 63.0408
53300 63.1919
53400 63.324
53500 63.4565
53600 63.5973
53700 63.7603
53800 63.9475
53900 64.114
54000 64.216
54100 64.2633
54200 64.2934
54300 64.3581
54400 64.4983
54500 64.7095
54600 64.9568
54700 65.1852
54800 65.3589
54900 65.4943
55000 65.618
55100 65.7619
55200 65.9561
55300 66.1867
55400 66.3979
55500 66.5514
55600 66.6647
55700 66.7884
55800 66.949
55900 67.1249
56000 67.2824
56100 67.4004
56200 67.485
56300 67.5629
56400 67.6693
56500 67.7949
56600 67.9156
56700 68.0588
56800 68.2624
56900 68.5194
57000 68.7805
57100 68.9928
57200 69.1413
57300 69.2223
57400 69.2414
57500 69.2326
57600 69.25
57700 69.339
57800 69.4821
57900 69.6199
58000 69.7248
58100 69.8189
58200 69.9239
58300 70.0228
58400 70.0755
58500 70.0812
58600 70.0927
58700 70.19
58800 70.4131
58900 70.7107
59000 70.9641
59100 71.0965
59200 71.127
59300 71.1122
59400 71.1097
59500 71.138
59600 71.189
59700 71.2639
59800 71.3804
59900 71.5644
60000 71.8283
60100 72.1264
60200 72.3957
60300 72.6291
60400 72.8494
60500 73.0684
60600 73.2716
60700 73.4386
60800 73.5552
60900 73.6221
61000 73.6543
61100 73.6721
61200 73.6871
61300 73.7114
61400 73.7607
61500 73.8706
61600 74.0641
61700 74.3
61800 74.5127
61900 74.7
62000 74.926
62100 75.2194
62200 75.5333
62300 75.7878
62400 75.9798
62500 76.1729
62600 76.3938
62700 76.6218
62800 76.8359
62900 77.015
63000 77.1636
63100 77.3295
63200 77.5341
63300 77.7155
63400 77.8075
63500 77.8233
63600 77.858
63700 77.9956
63800 78.2476
63900 78.5559
64000 78.8646
64100 79.1457
64200 79.3768
64300 79.5692
64400 79.7476
64500 79.9163
64600 80.0721
64700 80.2229
64800 80.3647
64900 80.4747
65000 80.5543
65100 80.6492
65200 80.838
65300 81.1269
65400 81.4313
65500 81.6686
65600 81.8416
65700 82.0041
65800 82.2405
65900 82.6043
66000 83.0884
66100 83.6293
66200 84.1493
66300 84.5916
66400 84.8924
66500 85.0402
66600 85.0939
66700 85.1308
66800 85.2063
66900 85.3319
67000 85.5043
67100 85.7165
67200 85.9497
67300 86.1971
67400 86.4621
67500 86.7272
67600 86.9723
67700 87.1964
67800 87.4034
67900 87.6041
68000 87.7767
68100 87.9021
68200 87.9916
68300 88.0872
68400 88.2217
68500 88.4053
68600 88.6289
68700 88.876
68800 89.1091
68900 89.2867
69000 89.3673
69100 89.3545
69200 89.3348
69300 89.4162
69400 89.6353
69500 89.9255
69600 90.2039
69700 90.443
69800 90.6551
69900 90.8451
70000 91.0041
70100 91.1464
70200 91.287
70300 91.4208
70400 91.5478
70500 91.6701
70600 91.7807
70700 91.8938
70800 92.0423
70900 92.2335
71000 92.4494
71100 92.6854
71200 92.9417
71300 93.2077
71400 93.4579
71500 93.6964
71600 93.9308
71700 94.1477
71800 94.3567
71900 94.5649
72000 94.7312
72100 94.8341
72200 94.9366
72300 95.0976
72400 95.319
72500 95.5606
72600 95.7786
72700 95.9079
72800 95.9426
72900 95.9335
73000 95.9301
73100 95.9526
73200 96.0016
73300 96.066
73400 96.1095
73500 96.091
73600 96.0216
73700 95.9651
73800 95.976
73900 96.0939
74000 96.3206
74100 96.5814
74200 96.7794
74300 96.8814
74400 96.9648
74500 97.1196
74600 97.3466
74700 97.5976
74800 97.8779
74900 98.2114
75000 98.581
75100 98.9385
75200 99.2463
75300 99.4826
75400 99.6412
75500 99.7761
75600 99.9605
75700 100.198
75800 100.41
75900 100.541
76000 100.609
76100 100.67
76200 100.749
76300 100.846
76400 100.965
76500 101.128
76600 101.337
76700 101.564
76800 101.792
76900 101.999
77000 102.173
77100 102.338
77200 102.525
77300 102.744
77400 102.974
77500 103.18
77600 103.336
77700 103.419
77800 103.453
77900 103.501
78000 103.644
78100 103.919
78200 104.264
78300 104.553
78400 104.708
78500 104.738
78600 104.713
78700 104.742
78800 104.927
78900 105.276
79000 105.697
79100 106.064
79200 106.314
79300 106.451
79400 106.525
79500 106.606
79600 106.761
79700 106.982
79800 107.188
79900 107.328
80000 107.439
80100 107.585
80200 107.797
80300 108.052
80400 108.298
80500 108.484
80600 108.572
80700 108.587
80800 108.572
80900 108.562
81000 108.605
81100 108.763
81200 109.065
81300 109.453
81400 109.798
81500 110.027
81600 110.153
81700 110.237
81800 110.301
81900 110.335
82000 110.35
82100 110.381
82200 110.462
82300 110.6
82400 110.791
82500 111.021
82600 111.236
82700 111.388
82800 111.48
82900 111.554
83000 111.642
83100 111.738
83200 111.843
83300 111.983
83400 112.17
83500 112.385
83600 112.583
83700 112.717
83800 112.757
83900 112.733
84000 112.726
84100 112.788
84200 112.9
84300 113.015
84400 113.116
84500 113.232
84600 113.37
84700 113.507
84800 113.642
84900 113.823
85000 114.084
85100 114.395
85200 114.693
85300 114.976
85400 115.25
85500 115.457
85600 115.545
85700 115.529
85800 115.475
85900 115.465
86000 115.544
86100 115.682
86200 115.821
86300 115.926
86400 115.99
86500 116.039
86600 116.144
86700 116.356
86800 116.617
86900 116.816
87000 116.887
87100 116.868
87200 116.84
87300 116.849
87400 116.922
87500 117.058
87600 117.229
87700 117.396
87800 117.541
87900 117.686
88000 117.859
88100 118.076
88200 118.345
88300 118.639
88400 118.905
88500 119.108
88600 119.229
88700 119.282
88800 119.318
88900 119.377
89000 119.44
89100 119.447
89200 119.401
89300 119.362
89400 119.358
89500 119.37
89600 119.407
89700 119.514
89800 119.688
89900 119.852
90000 119.987
90100 120.162
90200 120.448
90300 120.84
90400 121.275
90500 121.68
90600 121.991
90700 122.176
90800 122.242
90900 122.21
91000 122.132
91100 122.046
91200 121.978
91300 121.969
91400 122.068
91500 122.269
91600 122.513
91700 122.74
91800 122.92
91900 123.05
92000 123.173
92100 123.352
92200 123.584
92300 123.803
92400 123.97
92500 124.084
92600 124.185
92700 124.329
92800 124.54
92900 124.817
93000 125.133
93100 125.442
93200 125.713
93300 125.941
93400 126.129
93500 126.287
93600 126.423
93700 126.521
93800 126.582
93900 126.631
94000 126.674
94100 126.719
94200 126.806
94300 126.96
94400 127.156
94500 127.356
94600 127.54
94700 127.732
94800 127.942
94900 128.165
95000 128.403
95100 128.655
95200 128.873
95300 129.016
95400 129.087
95500 129.085
95600 129.023
95700 128.997
95800 129.089
95900 129.27
96000 129.447
96100 129.578
96200 129.698
96300 129.849
96400 130.043
96500 130.263
96600 130.474
96700 130.643
96800 130.78
96900 130.938
97000 131.143
97100 131.357
97200 131.534
97300 131.676
97400 131.811
97500 131.963
97600 132.123
97700 132.261
97800 132.377
97900 132.488
98000 132.592
98100 132.695
98200 132.854
98300 133.115
98400 133.429
98500 133.718
98600 133.96
98700 134.189
98800 134.442
98900 134.724
99000 134.995
99100 135.213
99200 135.374
99300 135.5
99400 135.572
99500 135.536
99600 135.393
99700 135.253
99800 135.234
99900 135.394
100000 135.704
100100 136.084
100200 136.452
100300 136.765
100400 137.018
100500 137.221
100600 137.403
100700 137.598
100800 137.799
100900 137.958
101000 138.054
101100 138.14
101200 138.285
101300 138.505
101400 138.755
101500 138.952
101600 139.038
101700 139.061
101800 139.13
101900 139.31
102000 139.558
102100 139.786
102200 139.944
102300 140.061
102400 140.225
102500 140.528
102600 140.981
102700 141.496
102800 141.946
102900 142.258
103000 142.41
103100 142.448
103200 142.495
103300 142.65
103400 142.931
103500 143.267
103600 143.583
103700 143.859
103800 144.078
103900 144.21
104000 144.258
104100 144.269
104200 144.292
104300 144.342
104400 144.388
104500 144.419
104600 144.496
104700 144.684
104800 144.946
104900 145.189
105000 145.357
105100 145.465
105200 145.586
105300 145.805
105400 146.17
105500 146.658
105600 147.171
105700 147.614
105800 147.921
105900 148.055
106000 148.075
106100 148.11
106200 148.273
106300 148.576
106400 148.92
106500 149.213
106600 149.438
106700 149.606
106800 149.743
106900 149.874
107000 150.002
107100 150.134
107200 150.295
107300 150.5
107400 150.725
107500 150.942
107600 151.121
107700 151.278
107800 151.476
107900 151.747
108000 152.078
108100 152.448
108200 152.847
108300 153.284
108400 153.78
108500 154.322
108600 154.874
108700 155.398
108800 155.829
108900 156.117
109000 156.275
109100 156.364
109200 156.457
109300 156.618
109400 156.895
109500 157.28
109600 157.695
109700 158.054
109800 158.33
109900 158.53
110000 158.641
110100 158.673
110200 158.691
110300 158.773
110400 158.963
110500 159.226
110600 159.493
110700 159.735
110800 159.984
110900 160.271
111000 160.609
111100 160.953
111200 161.222
111300 161.371
111400 161.421
111500 161.456
111600 161.505
111700 161.557
111800 161.623
111900 161.746
112000 161.985
112100 162.347
112200 162.779
112300 163.195
112400 163.502
112500 163.65
112600 163.649
112700 163.559
112800 163.429
112900 163.301
113000 163.219
113100 163.2
113200 163.255
113300 163.399
113400 163.64
113500 163.952
113600 164.274
113700 164.589
113800 164.91
113900 165.196
114000 165.392
114100 165.508
114200 165.584
114300 165.665
114400 165.803
114500 166.02
114600 166.286
114700 166.557
114800 166.803
114900 167.018
115000 167.195
115100 167.358
115200 167.587
115300 167.964
115400 168.499
115500 169.078
115600 169.578
115700 169.979
115800 170.332
115900 170.676
116000 171.017
116100 171.329
116200 171.555
116300 171.649
116400 171.637
116500 171.611
116600 171.651
116700 171.773
116800 171.953
116900 172.183
117000 172.462
117100 172.761
117200 173.039
117300 173.273
117400 173.468
117500 173.654
117600 173.859
117700 174.069
117800 174.254
117900 174.411
118000 174.536
118100 174.637
118200 174.738
118300 174.869
118400 175.024
118500 175.163
118600 175.27
118700 175.343
118800 175.418
118900 175.52
119000 175.641
119100 175.791
119200 176.011
119300 176.283
119400 176.512
119500 176.581
119600 176.476
119700 176.307
119800 176.205
119900 176.21
120000 176.304
120100 176.461
120200 176.665
120300 176.877
120400 177.052
120500 177.178
120600 177.287
120700 177.417
120800 177.576
120900 177.735
121000 177.865
121100 177.95
121200 177.989
121300 178.001
121400 178.042
121500 178.187
121600 178.463
121700 178.847
121800 179.267
121900 179.645
122000 179.907
122100 180.029
122200 180.039
122300 180.036
122400 180.158
122500 180.461
122600 180.917
122700 181.451
122800 181.963
122900 182.397
123000 182.713
123100 182.931
123200 183.057
123300 183.108
123400 183.143
123500 183.239
123600 183.392
123700 183.541
123800 183.652
123900 183.74
124000 183.811
124100 183.87
124200 183.935
124300 184.008
124400 184.092
124500 184.214
124600 184.417
124700 184.731
124800 185.137
124900 185.612
125000 186.112
125100 186.574
125200 186.935
125300 187.192
125400 187.376
125500 187.55
125600 187.77
125700 188.065
125800 188.405
125900 188.73
126000 189.011
126100 189.234
126200 189.394
126300 189.479
126400 189.506
126500 189.523
126600 189.589
126700 189.743
126800 189.999
126900 190.349
127000 190.716
127100 191.032
127200 191.296
127300 191.535
127400 191.775
127500 192.025
127600 192.279
127700 192.508
127800 192.706
127900 192.903
128000 193.127
128100 193.418
128200 193.75
128300 194.027
128400 194.159
128500 194.145
128600 194.053
128700 193.966
128800 193.958
128900 194.048
129000 194.178
129100 194.256
129200 194.259
129300 194.235
129400 194.254
129500 194.328
129600 194.445
129700 194.624
129800 194.865
129900 195.103
130000 195.286
130100 195.431
130200 195.573
130300 195.751
130400 195.99
130500 196.285
130600 196.617
130700 196.916
130800 197.085
130900 197.122
131000 197.099
131100 197.083
131200 197.121
131300 197.255
131400 197.489
131500 197.748
131600 197.961
131700 198.153
131800 198.394
131900 198.7
132000 199.036
132100 199.342
132200 199.582
132300 199.808
132400 200.086
132500 200.434
132600 200.825
132700 201.233
132800 201.626
132900 201.951
133000 202.173
133100 202.313
133200 202.397
133300 202.432
133400 202.449
133500 202.505
133600 202.655
133700 202.908
133800 203.208
133900 203.475
134000 203.647
134100 203.71
134200 203.708
134300 203.713
134400 203.768
134500 203.858
134600 203.947
134700 204.037
134800 204.168
134900 204.351
135000 204.567
135100 204.816
135200 205.113
135300 205.469
135400 205.91
135500 206.427
135600 206.945
135700 207.373
135800 207.662
135900 207.844
136000 208
136100 208.212
136200 208.504
136300 208.836
136400 209.142
136500 209.401
136600 209.609
136700 209.778
136800 209.971
136900 210.271
137000 210.686
137100 211.144
137200 211.561
137300 211.915
137400 212.239
137500 212.595
137600 212.976
137700 213.329
137800 213.611
137900 213.834
138000 214.032
138100 214.219
138200 214.378
138300 214.471
138400 214.483
138500 214.471
138600 214.495
138700 214.545
138800 214.581
138900 214.579
139000 214.555
139100 214.553
139200 214.628
139300 214.844
139400 215.224
139500 215.697
139600 216.125
139700 216.428
139800 216.602
139900 216.726
140000 216.906
140100 217.202
140200 217.588
140300 217.985
140400 218.306
140500 218.502
140600 218.552
140700 218.5
140800 218.434
140900 218.45
141000 218.594
141100 218.848
141200 219.149
141300 219.444
141400 219.728
141500 220.037
141600 220.398
141700 220.749
141800 220.982
141900 221.052
142000 221.016
142100 220.995
142200 221.082
142300 221.288
142400 221.562
142500 221.854
142600 222.129
142700 222.383
142800 222.662
142900 222.996
143000 223.339
143100 223.65
143200 223.954
143300 224.287
143400 224.615
143500 224.892
143600 225.133
143700 225.376
143800 225.632
143900 225.886
144000 226.142
144100 226.399
144200 226.643
144300 226.857
144400 227.042
144500 227.22
144600 227.41
144700 227.632
144800 227.934
144900 228.363
145000 228.903
145100 229.466
145200 229.941
145300 230.263
145400 230.438
145500 230.556
145600 230.706
145700 230.932
145800 231.239
145900 231.608
146000 231.975
146100 232.26
146200 232.431
146300 232.536
146400 232.656
146500 232.836
146600 233.069
146700 233.331
146800 233.604
146900 233.884
147000 234.177
147100 234.498
147200 234.838
147300 235.147
147400 235.399
147500 235.586
147600 235.705
147700 235.775
147800 235.85
147900 236.005
148000 236.268
148100 236.627
148200 237.044
148300 237.438
148400 237.714
148500 237.802
148600 237.723
148700 237.59
148800 237.525
148900 237.605
149000 237.834
149100 238.16
149200 238.503
149300 238.832
149400 239.148
149500 239.433
149600 239.662
149700 239.821
149800 239.901
149900 239.915
150000 239.919
150100 240.012
150200 240.297
150300 240.803
150400 241.452
150500 242.093
150600 242.606
150700 242.964
150800 243.208
150900 243.413
151000 243.635
151100 243.889
151200 244.165
151300 244.489
151400 244.858
151500 245.228
151600 245.541
151700 245.812
151800 246.1
151900 246.453
152000 246.885
152100 247.413
152200 248.027
152300 248.611
152400 249.048
152500 249.319
152600 249.537
152700 249.814
152800 250.175
152900 250.575
153000 250.987
153100 251.431
153200 251.928
153300 252.468
153400 253.024
153500 253.579
153600 254.094
153700 254.549
153800 254.946
153900 255.308
154000 255.689
154100 256.13
154200 256.602
154300 257.063
154400 257.513
154500 257.943
154600 258.337
154700 258.707
154800 259.105
154900 259.586
155000 260.165
155100 260.797
155200 261.416
155300 261.943
155400 262.34
155500 262.601
155600 262.765
155700 262.871
155800 262.93
155900 262.954
156000 262.961
156100 262.971
156200 263.036
156300 263.209
156400 263.487
156500 263.811
156600 264.13
156700 264.424
156800 264.72
156900 265.063
157000 265.473
157100 265.929
157200 266.369
157300 266.714
157400 266.942
157500 267.092
157600 267.209
157700 267.319
157800 267.421
157900 267.511
158000 267.621
158100 267.798
158200 268.053
158300 268.328
158400 268.556
158500 268.709
158600 268.812
158700 268.935
158800 269.132
158900 269.422
159000 269.748
159100 270.047
159200 270.292
159300 270.498
159400 270.694
159500 270.883
159600 271.045
159700 271.168
159800 271.252
159900 271.332
160000 271.453
160100 271.625
160200 271.827
160300 272.055
160400 272.317
160500 272.622
160600 272.983
160700 273.394
160800 273.846
160900 274.309
161000 274.74
161100 275.08
161200 275.29
161300 275.429
161400 275.592
161500 275.842
161600 276.185
161700 276.592
161800 277.023
161900 277.447
162000 277.885
162100 278.387
162200 278.972
162300 279.621
162400 280.303
162500 280.915
162600 281.351
162700 281.612
162800 281.789
162900 281.964
163000 282.165
163100 282.388
163200 282.623
163300 282.852
163400 283.092
163500 283.37
163600 283.712
163700 284.135
163800 284.619
163900 285.099
164000 285.524
164100 285.926
164200 286.342
164300 286.755
164400 287.138
164500 287.507
164600 287.877
164700 288.228
164800 288.523
164900 288.755
165000 288.953
165100 289.16
165200 289.412
165300 289.766
165400 290.246
165500 290.784
165600 291.275
165700 291.637
165800 291.814
165900 291.802
166000 291.699
166100 291.612
166200 291.584
166300 291.62
166400 291.715
166500 291.848
166600 291.992
166700 292.133
166800 292.282
166900 292.457
167000 292.632
167100 292.733
167200 292.721
167300 292.621
167400 292.509
167500 292.472
167600 292.584
167700 292.851
167800 293.224
167900 293.641
168000 294.081
168100 294.55
168200 295.044
168300 295.524
168400 295.954
168500 296.324
168600 296.615
168700 296.824
168800 297.003
168900 297.205
169000 297.439
169100 297.686
169200 297.914
169300 298.092
169400 298.218
169500 298.357
169600 298.627
169700 299.074
169800 299.642
169900 300.244
170000 300.832
170100 301.402
170200 301.922
170300 302.364
170400 302.713
170500 302.951
170600 303.087
170700 303.146
170800 303.169
170900 303.211
171000 303.327
171100 303.562
171200 303.94
171300 304.462
171400 305.111
171500 305.82
171600 306.526
171700 307.184
171800 307.76
171900 308.223
172000 308.597
172100 308.966
172200 309.376
172300 309.764
172400 310.029
172500 310.127
172600 310.065
172700 309.91
172800 309.768
172900 309.749
173000 309.906
173100 310.248
173200 310.788
173300 311.479
173400 312.18
173500 312.777
173600 313.223
173700 313.561
173800 313.85
173900 314.112
174000 314.328
174100 314.478
174200 314.592
174300 314.739
174400 314.949
174500 315.208
174600 315.465
174700 315.654
174800 315.743
174900 315.805
175000 315.966
175100 316.265
175200 316.665
175300 317.103
175400 317.526
175500 317.905
175600 318.234
175700 318.53
175800 318.828
175900 319.168
176000 319.57
176100 320.03
176200 320.519
176300 320.974
176400 321.376
176500 321.733
176600 322.02
176700 322.191
176800 322.24
176900 322.207
177000 322.165
177100 322.172
177200 322.241
177300 322.361
177400 322.491
177500 322.593
177600 322.691
177700 322.835
177800 323.035
177900 323.228
178000 323.333
178100 323.334
178200 323.287
178300 323.264
178400 323.332
178500 323.541
178600 323.883
178700 324.312
178800 324.807
178900 325.356
179000 325.926
179100 326.465
179200 326.916
179300 327.246
179400 327.469
179500 327.611
179600 327.706
179700 327.784
179800 327.85
179900 327.906
180000 327.97
180100 328.042
180200 328.11
180300 328.2
180400 328.341
180500 328.515
180600 328.688
180700 328.843
180800 328.99
180900 329.175
181000 329.43
181100 329.735
181200 330.032
181300 330.275
181400 330.423
181500 330.468
181600 330.456
181700 330.475
181800 330.59
181900 330.812
182000 331.122
182100 331.485
182200 331.84
182300 332.134
182400 332.369
182500 332.602
182600 332.892
182700 333.274
182800 333.735
182900 334.245
183000 334.781
183100 335.299
183200 335.749
183300 336.154
183400 336.576
183500 337.022
183600 337.469
183700 337.893
183800 338.274
183900 338.587
184000 338.832
184100 339.053
184200 339.296
184300 339.586
184400 339.944
184500 340.379
184600 340.902
184700 341.497
184800 342.113
184900 342.659
185000 343.09
185100 343.428
185200 343.739
185300 344.09
185400 344.513
185500 344.992
185600 345.459
185700 345.819
185800 346.035
185900 346.157
186000 346.27
186100 346.455
186200 346.757
186300 347.179
186400 347.696
186500 348.227
186600 348.671
186700 348.955
186800 349.086
186900 349.154
187000 349.223
187100 349.277
187200 349.273
187300 349.226
187400 349.23
187500 349.387
187600 349.735
187700 350.229
187800 350.752
187900 351.255
188000 351.733
188100 352.167
188200 352.496
188300 352.692
188400 352.77
188500 352.758
188600 352.693
188700 352.621
188800 352.592
188900 352.663
189000 352.85
189100 353.122
189200 353.44
189300 353.779
189400 354.117
189500 354.411
189600 354.613
189700 354.721
189800 354.778
189900 354.853
190000 355.012
190100 355.3
